energy_GeV,cos_zenith,azimuth_deg,particle,flux
89.125,-0.8500000000000001,195.0,nuebar,1.7705e-05
100.0,-0.8500000000000001,195.0,numu,0.00025978
100.0,-0.8500000000000001,195.0,numubar,0.00017794
100.0,-0.8500000000000001,195.0,nue,1.5434e-05
100.0,-0.8500000000000001,195.0,nuebar,1.2824e-05
112.2,-0.8500000000000001,195.0,numu,0.00018137
112.2,-0.8500000000000001,195.0,numubar,0.00012467
112.2,-0.8500000000000001,195.0,nue,1.0218e-05
112.2,-0.8500000000000001,195.0,nuebar,8.8387e-06
125.89,-0.8500000000000001,195.0,numu,0.00012582
125.89,-0.8500000000000001,195.0,numubar,8.6497e-05
125.89,-0.8500000000000001,195.0,nue,6.9615e-06
125.89,-0.8500000000000001,195.0,nuebar,6.0011e-06
141.25,-0.8500000000000001,195.0,numu,8.83e-05
141.25,-0.8500000000000001,195.0,numubar,5.9992e-05
141.25,-0.8500000000000001,195.0,nue,4.817e-06
141.25,-0.8500000000000001,195.0,nuebar,4.0044e-06
158.49,-0.8500000000000001,195.0,numu,6.1719e-05
158.49,-0.8500000000000001,195.0,numubar,4.16e-05
158.49,-0.8500000000000001,195.0,nue,3.2701e-06
158.49,-0.8500000000000001,195.0,nuebar,2.6543e-06
177.83,-0.8500000000000001,195.0,numu,4.2773e-05
177.83,-0.8500000000000001,195.0,numubar,2.9163e-05
177.83,-0.8500000000000001,195.0,nue,2.2025e-06
177.83,-0.8500000000000001,195.0,nuebar,1.8111e-06
199.53,-0.8500000000000001,195.0,numu,2.9832e-05
199.53,-0.8500000000000001,195.0,numubar,2.0275e-05
199.53,-0.8500000000000001,195.0,nue,1.4765e-06
199.53,-0.8500000000000001,195.0,nuebar,1.2106e-06
223.87,-0.8500000000000001,195.0,numu,2.0792e-05
223.87,-0.8500000000000001,195.0,numubar,1.3866e-05
223.87,-0.8500000000000001,195.0,nue,1.0179e-06
223.87,-0.8500000000000001,195.0,nuebar,8.1742e-07
251.19,-0.8500000000000001,195.0,numu,1.4491e-05
251.19,-0.8500000000000001,195.0,numubar,9.6609e-06
251.19,-0.8500000000000001,195.0,nue,7.2292e-07
251.19,-0.8500000000000001,195.0,nuebar,5.5608e-07
281.84,-0.8500000000000001,195.0,numu,1.0031e-05
281.84,-0.8500000000000001,195.0,numubar,6.6632e-06
281.84,-0.8500000000000001,195.0,nue,4.8472e-07
281.84,-0.8500000000000001,195.0,nuebar,3.9168e-07
316.23,-0.8500000000000001,195.0,numu,7.0078e-06
316.23,-0.8500000000000001,195.0,numubar,4.5584e-06
316.23,-0.8500000000000001,195.0,nue,3.1683e-07
316.23,-0.8500000000000001,195.0,nuebar,2.472e-07
354.81,-0.8500000000000001,195.0,numu,4.856e-06
354.81,-0.8500000000000001,195.0,numubar,3.1476e-06
354.81,-0.8500000000000001,195.0,nue,2.1209e-07
354.81,-0.8500000000000001,195.0,nuebar,1.6356e-07
398.11,-0.8500000000000001,195.0,numu,3.3853e-06
398.11,-0.8500000000000001,195.0,numubar,2.161e-06
398.11,-0.8500000000000001,195.0,nue,1.406e-07
398.11,-0.8500000000000001,195.0,nuebar,1.0776e-07
446.68,-0.8500000000000001,195.0,numu,2.3272e-06
446.68,-0.8500000000000001,195.0,numubar,1.4729e-06
446.68,-0.8500000000000001,195.0,nue,9.5089e-08
446.68,-0.8500000000000001,195.0,nuebar,7.3074e-08
501.19,-0.8500000000000001,195.0,numu,1.6053e-06
501.19,-0.8500000000000001,195.0,numubar,1.0066e-06
501.19,-0.8500000000000001,195.0,nue,6.4353e-08
501.19,-0.8500000000000001,195.0,nuebar,4.8016e-08
562.34,-0.8500000000000001,195.0,numu,1.1254e-06
562.34,-0.8500000000000001,195.0,numubar,7.0117e-07
562.34,-0.8500000000000001,195.0,nue,4.1321e-08
562.34,-0.8500000000000001,195.0,nuebar,3.4937e-08
630.96,-0.8500000000000001,195.0,numu,7.7719e-07
630.96,-0.8500000000000001,195.0,numubar,4.7728e-07
630.96,-0.8500000000000001,195.0,nue,2.8591e-08
630.96,-0.8500000000000001,195.0,nuebar,2.4078e-08
707.95,-0.8500000000000001,195.0,numu,5.3296e-07
707.95,-0.8500000000000001,195.0,numubar,3.184e-07
707.95,-0.8500000000000001,195.0,nue,2.0317e-08
707.95,-0.8500000000000001,195.0,nuebar,1.5899e-08
794.33,-0.8500000000000001,195.0,numu,3.5912e-07
794.33,-0.8500000000000001,195.0,numubar,2.1653e-07
794.33,-0.8500000000000001,195.0,nue,1.2917e-08
794.33,-0.8500000000000001,195.0,nuebar,9.5695e-09
891.25,-0.8500000000000001,195.0,numu,2.4361e-07
891.25,-0.8500000000000001,195.0,numubar,1.4948e-07
891.25,-0.8500000000000001,195.0,nue,8.9074e-09
891.25,-0.8500000000000001,195.0,nuebar,6.5797e-09
1000.0,-0.8500000000000001,195.0,numu,1.6833e-07
1000.0,-0.8500000000000001,195.0,numubar,1.0352e-07
1000.0,-0.8500000000000001,195.0,nue,6.4479e-09
1000.0,-0.8500000000000001,195.0,nuebar,4.6003e-09
1122.0,-0.8500000000000001,195.0,numu,1.1363e-07
1122.0,-0.8500000000000001,195.0,numubar,7.0598e-08
1122.0,-0.8500000000000001,195.0,nue,4.1275e-09
1122.0,-0.8500000000000001,195.0,nuebar,3.1587e-09
1258.9,-0.8500000000000001,195.0,numu,7.7884e-08
1258.9,-0.8500000000000001,195.0,numubar,4.7791e-08
1258.9,-0.8500000000000001,195.0,nue,2.5319e-09
1258.9,-0.8500000000000001,195.0,nuebar,2.052e-09
1412.5,-0.8500000000000001,195.0,numu,5.3016e-08
1412.5,-0.8500000000000001,195.0,numubar,3.2325e-08
1412.5,-0.8500000000000001,195.0,nue,1.5223e-09
1412.5,-0.8500000000000001,195.0,nuebar,1.333e-09
1584.9,-0.8500000000000001,195.0,numu,3.5304e-08
1584.9,-0.8500000000000001,195.0,numubar,2.1453e-08
1584.9,-0.8500000000000001,195.0,nue,1.0456e-09
1584.9,-0.8500000000000001,195.0,nuebar,9.3712e-10
1778.3,-0.8500000000000001,195.0,numu,2.4e-08
1778.3,-0.8500000000000001,195.0,numubar,1.4089e-08
1778.3,-0.8500000000000001,195.0,nue,8.0392e-10
1778.3,-0.8500000000000001,195.0,nuebar,5.5326e-10
1995.3,-0.8500000000000001,195.0,numu,1.594e-08
1995.3,-0.8500000000000001,195.0,numubar,9.1282e-09
1995.3,-0.8500000000000001,195.0,nue,5.3653e-10
1995.3,-0.8500000000000001,195.0,nuebar,3.5929e-10
2238.7,-0.8500000000000001,195.0,numu,1.0667e-08
2238.7,-0.8500000000000001,195.0,numubar,6.2641e-09
2238.7,-0.8500000000000001,195.0,nue,3.5408e-10
2238.7,-0.8500000000000001,195.0,nuebar,2.4008e-10
2511.9,-0.8500000000000001,195.0,numu,7.2427e-09
2511.9,-0.8500000000000001,195.0,numubar,4.3144e-09
2511.9,-0.8500000000000001,195.0,nue,2.1624e-10
2511.9,-0.8500000000000001,195.0,nuebar,1.4159e-10
2818.4,-0.8500000000000001,195.0,numu,4.8509e-09
2818.4,-0.8500000000000001,195.0,numubar,2.8308e-09
2818.4,-0.8500000000000001,195.0,nue,1.534e-10
2818.4,-0.8500000000000001,195.0,nuebar,8.9592e-11
3162.3,-0.8500000000000001,195.0,numu,3.2376e-09
3162.3,-0.8500000000000001,195.0,numubar,1.8525e-09
3162.3,-0.8500000000000001,195.0,nue,9.4516e-11
3162.3,-0.8500000000000001,195.0,nuebar,6.6422e-11
3548.1,-0.8500000000000001,195.0,numu,2.1206e-09
3548.1,-0.8500000000000001,195.0,numubar,1.1767e-09
3548.1,-0.8500000000000001,195.0,nue,6.1182e-11
3548.1,-0.8500000000000001,195.0,nuebar,4.1692e-11
3981.1,-0.8500000000000001,195.0,numu,1.4404e-09
3981.1,-0.8500000000000001,195.0,numubar,7.5501e-10
3981.1,-0.8500000000000001,195.0,nue,4.3361e-11
3981.1,-0.8500000000000001,195.0,nuebar,2.5115e-11
4466.8,-0.8500000000000001,195.0,numu,9.4263e-10
4466.8,-0.8500000000000001,195.0,numubar,5.1255e-10
4466.8,-0.8500000000000001,195.0,nue,2.7653e-11
4466.8,-0.8500000000000001,195.0,nuebar,1.6204e-11
5011.9,-0.8500000000000001,195.0,numu,6.0258e-10
5011.9,-0.8500000000000001,195.0,numubar,3.5051e-10
5011.9,-0.8500000000000001,195.0,nue,1.8111e-11
5011.9,-0.8500000000000001,195.0,nuebar,1.1792e-11
5623.4,-0.8500000000000001,195.0,numu,4.1018e-10
5623.4,-0.8500000000000001,195.0,numubar,2.2969e-10
5623.4,-0.8500000000000001,195.0,nue,1.1741e-11
5623.4,-0.8500000000000001,195.0,nuebar,8.823e-12
6309.6,-0.8500000000000001,195.0,numu,2.7504e-10
6309.6,-0.8500000000000001,195.0,numubar,1.488e-10
6309.6,-0.8500000000000001,195.0,nue,6.3913e-12
6309.6,-0.8500000000000001,195.0,nuebar,5.2614e-12
7079.5,-0.8500000000000001,195.0,numu,1.7616e-10
7079.5,-0.8500000000000001,195.0,numubar,9.6243e-11
7079.5,-0.8500000000000001,195.0,nue,4.4281e-12
7079.5,-0.8500000000000001,195.0,nuebar,3.588e-12
7943.3,-0.8500000000000001,195.0,numu,1.1341e-10
7943.3,-0.8500000000000001,195.0,numubar,6.2757e-11
7943.3,-0.8500000000000001,195.0,nue,3.2381e-12
7943.3,-0.8500000000000001,195.0,nuebar,2.4462e-12
8912.5,-0.8500000000000001,195.0,numu,7.5762e-11
8912.5,-0.8500000000000001,195.0,numubar,4.1469e-11
8912.5,-0.8500000000000001,195.0,nue,2.1104e-12
8912.5,-0.8500000000000001,195.0,nuebar,1.4883e-12
10000.0,-0.8500000000000001,195.0,numu,5.132e-11
10000.0,-0.8500000000000001,195.0,numubar,2.6717e-11
10000.0,-0.8500000000000001,195.0,nue,1.279e-12
10000.0,-0.8500000000000001,195.0,nuebar,9.4574e-13
0.1,-0.8500000000000001,225.0,numu,3610.4
0.1,-0.8500000000000001,225.0,numubar,3673.9
0.1,-0.8500000000000001,225.0,nue,1766.3
0.1,-0.8500000000000001,225.0,nuebar,1772.3
0.1122,-0.8500000000000001,225.0,numu,3310.3
0.1122,-0.8500000000000001,225.0,numubar,3358.5
0.1122,-0.8500000000000001,225.0,nue,1619.5
0.1122,-0.8500000000000001,225.0,nuebar,1612.9
0.12589,-0.8500000000000001,225.0,numu,3012.9
0.12589,-0.8500000000000001,225.0,numubar,3040.4
0.12589,-0.8500000000000001,225.0,nue,1472.9
0.12589,-0.8500000000000001,225.0,nuebar,1456.8
0.14125,-0.8500000000000001,225.0,numu,2738.0
0.14125,-0.8500000000000001,225.0,numubar,2738.2
0.14125,-0.8500000000000001,225.0,nue,1323.8
0.14125,-0.8500000000000001,225.0,nuebar,1296.7
0.15849,-0.8500000000000001,225.0,numu,2467.4
0.15849,-0.8500000000000001,225.0,numubar,2456.9
0.15849,-0.8500000000000001,225.0,nue,1175.6
0.15849,-0.8500000000000001,225.0,nuebar,1153.7
0.17783,-0.8500000000000001,225.0,numu,2177.9
0.17783,-0.8500000000000001,225.0,numubar,2186.0
0.17783,-0.8500000000000001,225.0,nue,1034.8
0.17783,-0.8500000000000001,225.0,nuebar,1013.3
0.19953,-0.8500000000000001,225.0,numu,1902.4
0.19953,-0.8500000000000001,225.0,numubar,1916.0
0.19953,-0.8500000000000001,225.0,nue,910.57
0.19953,-0.8500000000000001,225.0,nuebar,874.66
0.22387,-0.8500000000000001,225.0,numu,1653.5
0.22387,-0.8500000000000001,225.0,numubar,1647.3
0.22387,-0.8500000000000001,225.0,nue,789.75
0.22387,-0.8500000000000001,225.0,nuebar,753.02
0.25119,-0.8500000000000001,225.0,numu,1423.5
0.25119,-0.8500000000000001,225.0,numubar,1411.0
0.25119,-0.8500000000000001,225.0,nue,675.34
0.25119,-0.8500000000000001,225.0,nuebar,642.37
0.28184,-0.8500000000000001,225.0,numu,1211.7
0.28184,-0.8500000000000001,225.0,numubar,1201.5
0.28184,-0.8500000000000001,225.0,nue,570.96
0.28184,-0.8500000000000001,225.0,nuebar,537.41
0.31623,-0.8500000000000001,225.0,numu,1015.2
0.31623,-0.8500000000000001,225.0,numubar,1006.9
0.31623,-0.8500000000000001,225.0,nue,480.52
0.31623,-0.8500000000000001,225.0,nuebar,446.64
0.35481,-0.8500000000000001,225.0,numu,844.41
0.35481,-0.8500000000000001,225.0,numubar,841.25
0.35481,-0.8500000000000001,225.0,nue,398.72
0.35481,-0.8500000000000001,225.0,nuebar,372.64
0.39811,-0.8500000000000001,225.0,numu,700.5
0.39811,-0.8500000000000001,225.0,numubar,695.55
0.39811,-0.8500000000000001,225.0,nue,329.25
0.39811,-0.8500000000000001,225.0,nuebar,305.48
0.44668,-0.8500000000000001,225.0,numu,576.37
0.44668,-0.8500000000000001,225.0,numubar,566.88
0.44668,-0.8500000000000001,225.0,nue,270.88
0.44668,-0.8500000000000001,225.0,nuebar,249.06
0.50119,-0.8500000000000001,225.0,numu,471.1
0.50119,-0.8500000000000001,225.0,numubar,461.95
0.50119,-0.8500000000000001,225.0,nue,217.9
0.50119,-0.8500000000000001,225.0,nuebar,200.36
0.56234,-0.8500000000000001,225.0,numu,380.12
0.56234,-0.8500000000000001,225.0,numubar,372.87
0.56234,-0.8500000000000001,225.0,nue,175.69
0.56234,-0.8500000000000001,225.0,nuebar,158.84
0.63096,-0.8500000000000001,225.0,numu,305.21
0.63096,-0.8500000000000001,225.0,numubar,298.51
0.63096,-0.8500000000000001,225.0,nue,141.25
0.63096,-0.8500000000000001,225.0,nuebar,125.14
0.70795,-0.8500000000000001,225.0,numu,243.85
0.70795,-0.8500000000000001,225.0,numubar,235.58
0.70795,-0.8500000000000001,225.0,nue,112.2
0.70795,-0.8500000000000001,225.0,nuebar,97.593
0.79433,-0.8500000000000001,225.0,numu,193.41
0.79433,-0.8500000000000001,225.0,numubar,184.99
0.79433,-0.8500000000000001,225.0,nue,87.871
0.79433,-0.8500000000000001,225.0,nuebar,76.021
0.89125,-0.8500000000000001,225.0,numu,152.66
0.89125,-0.8500000000000001,225.0,numubar,144.91
0.89125,-0.8500000000000001,225.0,nue,67.356
0.89125,-0.8500000000000001,225.0,nuebar,58.355
1.0,-0.8500000000000001,225.0,numu,119.02
1.0,-0.8500000000000001,225.0,numubar,111.9
1.0,-0.8500000000000001,225.0,nue,52.098
1.0,-0.8500000000000001,225.0,nuebar,44.119
1.122,-0.8500000000000001,225.0,numu,91.567
1.122,-0.8500000000000001,225.0,numubar,85.944
1.122,-0.8500000000000001,225.0,nue,39.725
1.122,-0.8500000000000001,225.0,nuebar,33.431
1.2589,-0.8500000000000001,225.0,numu,70.764
1.2589,-0.8500000000000001,225.0,numubar,65.699
1.2589,-0.8500000000000001,225.0,nue,29.907
1.2589,-0.8500000000000001,225.0,nuebar,25.216
1.4125,-0.8500000000000001,225.0,numu,54.459
1.4125,-0.8500000000000001,225.0,numubar,49.812
1.4125,-0.8500000000000001,225.0,nue,22.183
1.4125,-0.8500000000000001,225.0,nuebar,18.774
1.5849,-0.8500000000000001,225.0,numu,41.617
1.5849,-0.8500000000000001,225.0,numubar,37.552
1.5849,-0.8500000000000001,225.0,nue,16.422
1.5849,-0.8500000000000001,225.0,nuebar,13.61
1.7783,-0.8500000000000001,225.0,numu,31.573
1.7783,-0.8500000000000001,225.0,numubar,27.9
1.7783,-0.8500000000000001,225.0,nue,12.13
1.7783,-0.8500000000000001,225.0,nuebar,9.8972
1.9953,-0.8500000000000001,225.0,numu,23.533
1.9953,-0.8500000000000001,225.0,numubar,20.634
1.9953,-0.8500000000000001,225.0,nue,8.8764
1.9953,-0.8500000000000001,225.0,nuebar,7.1974
2.2387,-0.8500000000000001,225.0,numu,17.5
2.2387,-0.8500000000000001,225.0,numubar,15.324
2.2387,-0.8500000000000001,225.0,nue,6.4982
2.2387,-0.8500000000000001,225.0,nuebar,5.1858
2.5119,-0.8500000000000001,225.0,numu,12.912
2.5119,-0.8500000000000001,225.0,numubar,11.238
2.5119,-0.8500000000000001,225.0,nue,4.6347
2.5119,-0.8500000000000001,225.0,nuebar,3.7124
2.8184,-0.8500000000000001,225.0,numu,9.4999
2.8184,-0.8500000000000001,225.0,numubar,8.0884
2.8184,-0.8500000000000001,225.0,nue,3.258
2.8184,-0.8500000000000001,225.0,nuebar,2.5669
3.1623,-0.8500000000000001,225.0,numu,6.9656
3.1623,-0.8500000000000001,225.0,numubar,5.8892
3.1623,-0.8500000000000001,225.0,nue,2.315
3.1623,-0.8500000000000001,225.0,nuebar,1.789
3.5481,-0.8500000000000001,225.0,numu,5.0785
3.5481,-0.8500000000000001,225.0,numubar,4.2685
3.5481,-0.8500000000000001,225.0,nue,1.6161
3.5481,-0.8500000000000001,225.0,nuebar,1.2433
3.9811,-0.8500000000000001,225.0,numu,3.7034
3.9811,-0.8500000000000001,225.0,numubar,3.0638
3.9811,-0.8500000000000001,225.0,nue,1.1273
3.9811,-0.8500000000000001,225.0,nuebar,0.85746
4.4668,-0.8500000000000001,225.0,numu,2.6731
4.4668,-0.8500000000000001,225.0,numubar,2.1991
4.4668,-0.8500000000000001,225.0,nue,0.78015
4.4668,-0.8500000000000001,225.0,nuebar,0.5886
5.0119,-0.8500000000000001,225.0,numu,1.9342
5.0119,-0.8500000000000001,225.0,numubar,1.5664
5.0119,-0.8500000000000001,225.0,nue,0.52894
5.0119,-0.8500000000000001,225.0,nuebar,0.40802
5.6234,-0.8500000000000001,225.0,numu,1.4062
5.6234,-0.8500000000000001,225.0,numubar,1.12
5.6234,-0.8500000000000001,225.0,nue,0.35893
5.6234,-0.8500000000000001,225.0,nuebar,0.27792
6.3096,-0.8500000000000001,225.0,numu,1.0103
6.3096,-0.8500000000000001,225.0,numubar,0.79949
6.3096,-0.8500000000000001,225.0,nue,0.24503
6.3096,-0.8500000000000001,225.0,nuebar,0.1862
7.0795,-0.8500000000000001,225.0,numu,0.72214
7.0795,-0.8500000000000001,225.0,numubar,0.56471
7.0795,-0.8500000000000001,225.0,nue,0.16579
7.0795,-0.8500000000000001,225.0,nuebar,0.12438
7.9433,-0.8500000000000001,225.0,numu,0.51575
7.9433,-0.8500000000000001,225.0,numubar,0.39968
7.9433,-0.8500000000000001,225.0,nue,0.11203
7.9433,-0.8500000000000001,225.0,nuebar,0.083091
8.9125,-0.8500000000000001,225.0,numu,0.36968
8.9125,-0.8500000000000001,225.0,numubar,0.28254
8.9125,-0.8500000000000001,225.0,nue,0.075309
8.9125,-0.8500000000000001,225.0,nuebar,0.057316
10.0,-0.8500000000000001,225.0,numu,0.26471
10.0,-0.8500000000000001,225.0,numubar,0.20259
10.0,-0.8500000000000001,225.0,nue,0.050618
10.0,-0.8500000000000001,225.0,nuebar,0.038248
11.22,-0.8500000000000001,225.0,numu,0.18825
11.22,-0.8500000000000001,225.0,numubar,0.14303
11.22,-0.8500000000000001,225.0,nue,0.033523
11.22,-0.8500000000000001,225.0,nuebar,0.025393
12.589,-0.8500000000000001,225.0,numu,0.13298
12.589,-0.8500000000000001,225.0,numubar,0.10168
12.589,-0.8500000000000001,225.0,nue,0.022294
12.589,-0.8500000000000001,225.0,nuebar,0.017024
14.125,-0.8500000000000001,225.0,numu,0.094624
14.125,-0.8500000000000001,225.0,numubar,0.071748
14.125,-0.8500000000000001,225.0,nue,0.014906
14.125,-0.8500000000000001,225.0,nuebar,0.011454
15.849,-0.8500000000000001,225.0,numu,0.067614
15.849,-0.8500000000000001,225.0,numubar,0.050369
15.849,-0.8500000000000001,225.0,nue,0.00987
15.849,-0.8500000000000001,225.0,nuebar,0.0076623
17.783,-0.8500000000000001,225.0,numu,0.04787
17.783,-0.8500000000000001,225.0,numubar,0.036108
17.783,-0.8500000000000001,225.0,nue,0.0067011
17.783,-0.8500000000000001,225.0,nuebar,0.005145
19.953,-0.8500000000000001,225.0,numu,0.034342
19.953,-0.8500000000000001,225.0,numubar,0.02551
19.953,-0.8500000000000001,225.0,nue,0.0045685
19.953,-0.8500000000000001,225.0,nuebar,0.0032907
22.387,-0.8500000000000001,225.0,numu,0.024258
22.387,-0.8500000000000001,225.0,numubar,0.017915
22.387,-0.8500000000000001,225.0,nue,0.0029414
22.387,-0.8500000000000001,225.0,nuebar,0.0022019
25.119,-0.8500000000000001,225.0,numu,0.016979
25.119,-0.8500000000000001,225.0,numubar,0.01267
25.119,-0.8500000000000001,225.0,nue,0.0018867
25.119,-0.8500000000000001,225.0,nuebar,0.0015128
28.184,-0.8500000000000001,225.0,numu,0.012212
28.184,-0.8500000000000001,225.0,numubar,0.0088808
28.184,-0.8500000000000001,225.0,nue,0.0012763
28.184,-0.8500000000000001,225.0,nuebar,0.0010339
31.623,-0.8500000000000001,225.0,numu,0.008657
31.623,-0.8500000000000001,225.0,numubar,0.0063495
31.623,-0.8500000000000001,225.0,nue,0.00086231
31.623,-0.8500000000000001,225.0,nuebar,0.00068767
35.481,-0.8500000000000001,225.0,numu,0.0061203
35.481,-0.8500000000000001,225.0,numubar,0.0044629
35.481,-0.8500000000000001,225.0,nue,0.00057195
35.481,-0.8500000000000001,225.0,nuebar,0.00045186
39.811,-0.8500000000000001,225.0,numu,0.0042913
39.811,-0.8500000000000001,225.0,numubar,0.003122
39.811,-0.8500000000000001,225.0,nue,0.00038402
39.811,-0.8500000000000001,225.0,nuebar,0.00029889
44.668,-0.8500000000000001,225.0,numu,0.0030344
44.668,-0.8500000000000001,225.0,numubar,0.0021875
44.668,-0.8500000000000001,225.0,nue,0.00025746
44.668,-0.8500000000000001,225.0,nuebar,0.00020569
50.119,-0.8500000000000001,225.0,numu,0.0021446
50.119,-0.8500000000000001,225.0,numubar,0.0015207
50.119,-0.8500000000000001,225.0,nue,0.00017011
50.119,-0.8500000000000001,225.0,nuebar,0.00013643
56.234,-0.8500000000000001,225.0,numu,0.0015116
56.234,-0.8500000000000001,225.0,numubar,0.0010592
56.234,-0.8500000000000001,225.0,nue,0.00011333
56.234,-0.8500000000000001,225.0,nuebar,8.8451e-05
63.096,-0.8500000000000001,225.0,numu,0.0010711
63.096,-0.8500000000000001,225.0,numubar,0.00074682
63.096,-0.8500000000000001,225.0,nue,7.7496e-05
63.096,-0.8500000000000001,225.0,nuebar,6.1142e-05
70.795,-0.8500000000000001,225.0,numu,0.00075043
70.795,-0.8500000000000001,225.0,numubar,0.00051934
70.795,-0.8500000000000001,225.0,nue,5.2027e-05
70.795,-0.8500000000000001,225.0,nuebar,4.0663e-05
79.433,-0.8500000000000001,225.0,numu,0.0005262
79.433,-0.8500000000000001,225.0,numubar,0.00036013
79.433,-0.8500000000000001,225.0,nue,3.3766e-05
79.433,-0.8500000000000001,225.0,nuebar,2.6388e-05
89.125,-0.8500000000000001,225.0,numu,0.00037196
89.125,-0.8500000000000001,225.0,numubar,0.00025366
89.125,-0.8500000000000001,225.0,nue,2.373e-05
89.125,-0.8500000000000001,225.0,nuebar,1.9027e-05
100.0,-0.8500000000000001,225.0,numu,0.00025721
100.0,-0.8500000000000001,225.0,numubar,0.00017732
100.0,-0.8500000000000001,225.0,nue,1.568e-05
100.0,-0.8500000000000001,225.0,nuebar,1.3114e-05
112.2,-0.8500000000000001,225.0,numu,0.00017768
112.2,-0.8500000000000001,225.0,numubar,0.00012335
112.2,-0.8500000000000001,225.0,nue,1.0553e-05
112.2,-0.8500000000000001,225.0,nuebar,8.6136e-06
125.89,-0.8500000000000001,225.0,numu,0.00012485
125.89,-0.8500000000000001,225.0,numubar,8.6009e-05
125.89,-0.8500000000000001,225.0,nue,7.1326e-06
125.89,-0.8500000000000001,225.0,nuebar,5.7563e-06
141.25,-0.8500000000000001,225.0,numu,8.8423e-05
141.25,-0.8500000000000001,225.0,numubar,5.9104e-05
141.25,-0.8500000000000001,225.0,nue,4.7443e-06
141.25,-0.8500000000000001,225.0,nuebar,3.902e-06
158.49,-0.8500000000000001,225.0,numu,6.1849e-05
158.49,-0.8500000000000001,225.0,numubar,4.0993e-05
158.49,-0.8500000000000001,225.0,nue,3.2148e-06
158.49,-0.8500000000000001,225.0,nuebar,2.596e-06
177.83,-0.8500000000000001,225.0,numu,4.2956e-05
177.83,-0.8500000000000001,225.0,numubar,2.8672e-05
177.83,-0.8500000000000001,225.0,nue,2.1682e-06
177.83,-0.8500000000000001,225.0,nuebar,1.754e-06
199.53,-0.8500000000000001,225.0,numu,2.9782e-05
199.53,-0.8500000000000001,225.0,numubar,1.9835e-05
199.53,-0.8500000000000001,225.0,nue,1.5059e-06
199.53,-0.8500000000000001,225.0,nuebar,1.1534e-06
223.87,-0.8500000000000001,225.0,numu,2.0918e-05
223.87,-0.8500000000000001,225.0,numubar,1.3873e-05
223.87,-0.8500000000000001,225.0,nue,9.8484e-07
223.87,-0.8500000000000001,225.0,nuebar,7.5162e-07
251.19,-0.8500000000000001,225.0,numu,1.4516e-05
251.19,-0.8500000000000001,225.0,numubar,9.6323e-06
