radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.1435,48.13045862525546,11.034513459319435,59.20930999602427
0.144,47.93690601562207,10.962628514057826,58.94405372203032
0.1445,47.74523112352065,10.891535026953585,58.68133696187728
0.145,47.55322767403226,10.82101978057928,58.41979114419777
0.1455,47.36308691316373,10.75082959752997,58.158071895528
0.146,47.172620224622214,10.68144387272429,57.89885829788176
0.1465,46.98183767267644,10.612166636921124,57.638145633111066
0.147,46.79290414603543,10.543898720760351,57.38124937427265
0.1475,46.60258422202164,10.475669827732899,57.12286744979202
0.148,46.413038382757186,10.408226855630573,56.86695838784552
0.1485,46.22532784507546,10.341359944988575,56.612195792295196
0.149,46.03731641377959,10.27480254435131,56.357276837804015
0.1495,45.85006967794279,10.208727821088551,56.10350575741397
0.15,45.663584527333214,10.143170323200192,55.85087738236485
0.1505,45.47681071004924,10.078199776016064,55.5993865671708
0.151,45.29080083758439,10.013729626544611,55.34902818951565
0.1515,45.10451320348679,9.94977412695258,55.099797150148426
0.152,44.918991797452634,9.886082413762459,54.85042538052063
0.1525,44.73423346787475,9.822906619934615,54.60218222266101
0.153,44.54920928084715,9.760259592450232,54.35506256867571
0.1535,44.3659719204037,9.698304150976062,54.11030725531273
0.154,44.18247089110461,9.636638547024754,53.865413738942955
0.1545,43.99972883599892,9.575435171416252,53.62162856657276
0.155,43.81673368671795,9.514538924387006,53.37771764051687
0.1555,43.63449961541511,9.45434531862741,53.136139692953186
0.156,43.4530234567623,9.39439621481434,52.89443713027456
0.1565,43.27230205859601,9.33490314116113,52.65383401006846
0.157,43.09134005566678,9.27615659152126,52.415532229591875
0.1575,42.911134824273745,9.217405774279861,52.17590611550421
0.158,42.73069927760722,9.159311992140422,51.93857140712926
0.1585,42.551022438130204,9.101531516014383,51.701125796865504
0.159,42.37210111558107,9.044202560730394,51.4647657077531
0.1595,42.19393213311281,8.987292113821,51.22948617715587
0.16,42.01554487242548,8.930880624591044,50.995282265125205
0.1605,41.83791179636059,8.874895803779483,50.76214905429621
0.161,41.66102971638081,8.819389513106039,50.5300816497845
0.1615,41.48489545742926,8.764279371478226,50.299075179083545
0.162,41.308554682299494,8.709413610625582,50.067971921031486
0.1625,41.1329634828558,8.654996037197838,49.83793048599888
0.163,40.95717558818276,8.600816043712454,49.60780372030779
0.1635,40.78213894946836,8.547258185918436,49.37987656610564
0.164,40.6078503561075,8.4941380697943,49.152996642051264
0.1645,40.43523765625153,8.44144111772554,48.92715913655925
0.165,40.26243159764699,8.389138601585119,48.70235926015133
0.1655,40.08851786469459,8.3370796314814,48.477475997367925
0.166,39.916274448404984,8.285421918390941,48.25363113359944
0.1665,39.74477108926976,8.23399875047311,48.02971393627008
0.167,39.57309339293615,8.183140119676436,47.80793661491186
0.1675,39.40215725909268,8.132513901286462,47.586087628101474
0.168,39.23286284420826,8.082500529531599,47.36635875230427
0.1685,39.0624968799838,8.032668846003848,47.14655887299264
0.169,38.892870718049075,7.983266187965809,46.92777895781203
0.1695,38.72398114586441,7.934054301713266,46.70893874825567
0.17,38.55493719438303,7.8854010224536335,46.492189575001106
0.1705,38.387515074900755,7.837119032618716,46.276446209314955
0.171,38.220819974268245,7.78925370279194,46.061703983825986
0.1715,38.05397250027089,7.741544376789544,45.84690257672326
0.172,37.887853374843715,7.694230811963194,45.63310286170969
0.1725,37.7207222750311,7.647130416058132,45.419254338533776
0.173,37.55519315513626,7.60037916295113,45.20640796485015
0.1735,37.39039042349384,7.554165873427705,44.995595094264225
0.174,37.22631089250826,7.508329355602153,44.7857653158638
0.1745,37.062097992403366,7.462678833780876,44.57588763559462
0.175,36.897759857015025,7.417239639797174,44.3659719204037
0.1755,36.73499626298098,7.3722947090545885,44.15806150056674
0.176,36.573792785581595,7.327689194543919,43.95112540273389
0.1765,36.41161985862819,7.283452305533776,43.74515906098024
0.177,36.250166027405186,7.239380612367343,43.53915539313419
0.1775,36.08859712312451,7.195667547443672,43.33412183288582
0.178,35.928575616484196,7.152272516784999,43.13005381182735
0.1785,35.76844005764754,7.109056562764033,42.92595836496663
0.179,35.60819831294716,7.066341265668339,42.72381245765236
0.1795,35.449490692670814,7.023807269367286,42.52163938285903
0.18,35.290677833396614,6.981582985244502,42.32042300995678
0.1805,35.132576451883516,6.939701920026377,42.1201588117428
0.181,34.97437803664179,6.898128372805426,41.920842282437434
0.1815,34.81689197275917,6.8567094154377815,41.72150825329296
0.182,34.660913140420746,6.815769272808426,41.52407817569997
0.1825,34.504838577054855,6.775146516113743,41.327582355691845
0.183,34.349466801559316,6.734688512015273,41.13106928350077
