radius,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.13,6.77100205,6.09853777,6.77235557,2.19774714,0.177384494,0.349986973,0.465386057,0.31768503
0.1305,6.74009708,6.05040863,6.77051355,2.15350189,0.169758697,0.341462515,0.44949643,0.305790911
0.131,6.70330103,5.99730985,6.76254179,2.10847388,0.162379798,0.334230736,0.433866312,0.294167149
0.1315,6.66480648,5.94293416,6.75266817,2.06373971,0.15525529,0.328229847,0.41861697,0.282872617
0.132,6.63747488,5.89870096,6.7540169,2.0231691,0.148643612,0.324399104,0.404487842,0.272397568
0.1325,6.58965682,5.83668215,6.734186,1.97765162,0.14199638,0.322147229,0.389832338,0.261670153
0.133,6.55496507,5.78636519,6.72774748,1.93638535,0.135743389,0.321625599,0.37613882,0.251617246
0.1335,6.52179503,5.73766746,6.72268108,1.89647104,0.129816942,0.323959344,0.363036141,0.242034432
0.134,6.48118489,5.68275129,6.70968864,1.85538693,0.12405059,0.329530274,0.350052757,0.232609897
0.1345,6.44507855,5.63198231,6.70125049,1.81623555,0.118570048,0.337807156,0.337659324,0.223629283
0.135,6.40828815,5.58089289,6.69186953,1.77772519,0.113328621,0.350144008,0.3256694,0.214983002
0.1355,6.37590031,5.53389382,6.6869147,1.74122311,0.108397446,0.367027546,0.314311733,0.206817144
0.136,6.32448887,5.47077241,6.66166045,1.70057472,0.103430575,0.388248365,0.302534531,0.198452101
0.1365,6.29773824,5.42898131,6.66244017,1.66665881,0.0989089427,0.412353656,0.292004118,0.190918524
0.137,6.25176254,5.37109811,6.64249024,1.62894073,0.094425206,0.444272774,0.281197369,0.183299772
0.1375,6.21736463,5.32327807,6.63475561,1.59460105,0.0902182288,0.480957675,0.271091373,0.176168997
0.138,6.17570608,5.26958574,6.61896963,1.55930492,0.0861383911,0.525060752,0.26109286,0.169176447
0.1385,6.13591062,5.21769431,6.60504013,1.52505817,0.0822315021,0.574452737,0.251442218,0.162452925
0.139,6.10106511,5.17024605,6.59621186,1.49266368,0.0785489386,0.632345496,0.242280134,0.156095764
0.1395,6.06022558,5.11806282,6.58062169,1.45967246,0.0749959513,0.698864787,0.233264456,0.149896713
0.14,6.01959651,5.0662916,6.56507461,1.42732585,0.0715840988,0.772849232,0.22451469,0.143912986
0.1405,5.97861108,5.01446214,6.54892259,1.39549213,0.0683054516,0.854670423,0.216008149,0.138129996
0.141,5.94240169,4.96686151,6.53779689,1.36533068,0.0652097042,0.945290506,0.207912762,0.132653023
0.1415,5.8994462,4.91395963,6.51894669,1.33440836,0.0622097912,1.04635836,0.199903255,0.127287919
0.142,5.86360525,4.86716843,6.50781866,1.30555588,0.0593856049,1.1554148,0.192325655,0.122231858
0.1425,5.82236666,4.81624296,6.49034579,1.27627835,0.0566676593,1.27513096,0.184880387,0.117314608
0.143,5.77989848,4.76454002,6.47128283,1.24727115,0.0540462087,1.40308234,0.177606255,0.112543205
0.1435,5.74527696,4.71949861,6.46084094,1.22041271,0.0515911361,1.54130937,0.17075121,0.108070904
0.144,5.70002942,4.66611828,6.43805542,1.19211831,0.0491960359,1.6880417,0.163891476,0.103646833
0.1445,5.66031763,4.61741707,6.42139811,1.16531817,0.0469139924,1.84083438,0.157321509,0.0994272754
0.145,5.62243359,4.57047105,6.40655503,1.13945692,0.0447511124,2.0045278,0.151008389,0.0954069924
0.1455,5.58081348,4.52080308,6.38713029,1.11348292,0.0426734968,2.17592538,0.144831252,0.0915098117
0.146,5.53747379,4.46997876,6.3654946,1.08764659,0.0406671929,2.35209529,0.138787119,0.0877221464
0.1465,5.50344356,4.42684162,6.35440912,1.06400989,0.0387947073,2.53949491,0.133108392,0.0841886812
0.147,5.45563513,4.37304707,6.32695103,1.03851519,0.0369565716,2.72858919,0.1273824,0.080662135
0.1475,5.42210137,4.33075741,6.3160144,1.01589719,0.0352444767,2.92681935,0.122051377,0.0773944426
0.148,5.37775443,4.28026368,6.29200574,0.992053198,0.0335870447,3.12661873,0.116755415,0.0741816604
0.1485,5.33691859,4.23272619,6.2719349,0.969166572,0.0319999166,3.33112309,0.111644781,0.0710986073
0.149,5.30292312,4.19084149,6.25966704,0.947959883,0.0305218734,3.54328584,0.106831981,0.0682212656
0.1495,5.25245281,4.13637873,6.2274496,0.924572504,0.0290581412,3.74454267,0.10195331,0.0653188142
0.15,5.21820685,4.09467458,6.21452136,0.90404429,0.0276873648,3.95825248,0.0973941119,0.0626228798
0.1505,5.17595486,4.04710693,6.19154222,0.882845491,0.0263745161,4.16759144,0.09293062,0.0600038654
0.151,5.14010406,4.00473562,6.17604315,0.863084443,0.025142116,4.38183791,0.0887019349,0.0575417782
0.1515,5.09220696,3.95336946,6.14558861,0.841934896,0.0239333357,4.58060567,0.0844861822,0.0550896847
0.152,5.05951585,3.91383383,6.13348561,0.823373407,0.0228081144,4.79270472,0.0805528701,0.0528226566
0.1525,5.01224744,3.86349901,6.10312412,0.803193162,0.0217107314,4.98377236,0.0766449853,0.0505693174
0.153,4.9768757,3.8223747,6.08722508,0.785007575,0.0206773809,5.1860597,0.072952055,0.0484577871
0.1535,4.93603923,3.77744044,6.06416184,0.766563846,0.0196937979,5.37494897,0.0693859951,0.0464228091
0.154,4.89478548,3.73241519,6.04031205,0.748411803,0.0187504328,5.5563992,0.0659398331,0.0444594325
0.1545,4.85446212,3.68831223,6.0173433,0.730727523,0.0178479107,5.73282668,0.0626189928,0.0425721373
0.155,4.81892799,3.648072,6.00004002,0.714111273,0.0170026649,5.90782421,0.0594814353,0.040798923
0.1555,4.77129379,3.59906637,5.96715957,0.696267309,0.0161749469,6.05407594,0.0563885273,0.0390343144
0.156,4.73993991,3.56232426,5.95469626,0.680801922,0.0154043238,6.2206011,0.0534932388,0.0374059602
0.1565,4.69184219,3.51352412,5.92049237,0.663658744,0.0146532152,6.34573217,0.0506554444,0.0357833277
0.157,4.65692064,3.47455479,5.90299024,0.648349991,0.0139415523,6.48922367,0.0479533278,0.0342576229
0.1575,4.61728519,3.43246156,5.87897952,0.632924146,0.0132690069,6.61036775,0.0453857046,0.0327972881
0.158,4.5776496,3.39060269,5.85464121,0.617816175,0.0126270932,6.72084917,0.0429273692,0.0313950102
0.1585,4.53811508,3.34904817,5.83015062,0.603032785,0.0120143977,6.82087194,0.0405750283,0.0300486365
0.159,4.49893873,3.30798624,5.80581905,0.588599928,0.0114303494,6.91072044,0.0383281212,0.0287577797
0.1595,4.45966166,3.26708676,5.78101969,0.574459497,0.0108734161,6.98921436,0.0361832048,0.0275191261
0.16,4.42198147,3.22758074,5.7579942,0.560814255,0.0103457207,7.05936369,0.0341478678,0.0263394937
0.1605,4.38191058,3.1866105,5.73144618,0.547213449,0.00984169292,7.11250635,0.0322079404,0.0252028978
0.161,4.34211484,3.14602979,5.70499523,0.533881452,0.00935758508,7.15704925,0.030346236,0.02410588
0.1615,4.30621384,3.10845533,5.68341777,0.521260235,0.00890095423,7.19886207,0.0285875795,0.02306809
0.162,4.26819603,3.06967992,5.65858319,0.508772355,0.0084703475,7.22204525,0.0269379383,0.0220795848
0.1625,4.22853462,3.02996698,5.63120222,0.496370865,0.00805768541,7.2314091,0.0253653486,0.0211253104
0.163,4.18884797,2.9904125,5.60352405,0.484171333,0.00766041484,7.23266539,0.0238562885,0.0202020099
0.1635,4.15365882,2.95422794,5.58163219,0.472676371,0.00728485566,7.23426948,0.0224296839,0.0193278019
0.164,4.11118735,2.91321205,5.54941476,0.460735286,0.0069235415,7.20876141,0.0210772846,0.0184748872
0.1645,4.07729465,2.87830305,5.52875514,0.449796252,0.0065798489,7.19629135,0.019782683,0.017666935
0.165,4.03887249,2.84058029,5.50137698,0.438771749,0.00625670655,7.16045538,0.0185852649,0.0168968968
0.1655,3.9999715,2.80270793,5.47306307,0.427893455,0.00594565095,7.11663795,0.0174409233,0.0161516581
0.166,3.96459238,2.76745492,5.44934668,0.417556751,0.00565066912,7.07295158,0.0163587536,0.0154432306
0.1665,3.92718524,2.73108725,5.42234508,0.407313697,0.00537199541,7.01495584,0.0153515157,0.0147673532
0.167,3.88991332,2.695015,5.39522239,0.397289489,0.00510586713,6.95042654,0.0143984766,0.0141182454
0.1675,3.85281801,2.65926446,5.36802961,0.387482713,0.00485178112,6.87979869,0.013497413,0.0134949981
0.168,3.8163671,2.62415621,5.34141517,0.377935777,0.00460985139,6.8042162,0.0126479316,0.0128983481
0.1685,3.78139224,2.59027705,5.31652228,0.368744736,0.00438161741,6.72494934,0.0118551049,0.0123323828
0.169,3.74364762,2.55478094,5.2872685,0.359547,0.00416447361,6.63362418,0.0111152316,0.0117885659
0.1695,3.70760589,2.52058072,5.26020579,0.350639367,0.00395597036,6.54197044,0.0104095296,0.0112648926
0.17,3.67233738,2.48711295,5.23390535,0.341997898,0.0037584487,6.44673678,0.00974974262,0.0107658765
0.1705,3.63628969,2.45335504,5.2060986,0.333498647,0.00357096754,6.34517435,0.00913423772,0.0102886143
0.171,3.60034581,2.41985379,5.17811472,0.325174893,0.00339181815,6.24018251,0.00855393054,0.00982999847
0.1715,3.56554888,2.38730211,5.15146682,0.317112573,0.00322145907,6.13391159,0.0080088975,0.00939177949
0.172,3.53074878,2.35497612,5.12443047,0.309248209,0.00306042718,6.0240016,0.00750283862,0.00897460713
0.1725,3.49550126,2.32256894,5.09637287,0.301529067,0.0029073898,5.91037917,0.00703040025,0.00857537221
0.173,3.46010889,2.29024668,5.06778776,0.293948943,0.00276095838,5.79433915,0.00658510746,0.00819117694
0.1735,3.42641813,2.25920859,5.04141947,0.286645484,0.00262170611,5.67932713,0.00616668981,0.00782436726
0.174,3.39204056,2.22796304,5.01359435,0.27948296,0.00249035704,5.56092138,0.00578074268,0.00747549445
0.1745,3.35737774,2.19672145,4.98500985,0.272449486,0.00236503182,5.44069171,0.00541876819,0.00714054019
0.175,3.32324001,2.16598417,4.95691518,0.265585565,0.00224519356,5.32031152,0.00507753952,0.00681869089
0.1755,3.29108151,2.1367126,4.93145117,0.259017733,0.00213219188,5.2021266,0.00476054498,0.00651383049
0.176,3.25533073,2.10540091,4.90005765,0.252386581,0.00202512798,5.07755097,0.00446913457,0.00622153301
0.1765,3.22401923,2.07699768,4.87528673,0.246130706,0.00192205938,4.95971884,0.00418847032,0.00594063924
0.177,3.18925812,2.04669661,4.84468308,0.239849244,0.0018255143,4.83635633,0.00393461077,0.00567401578
0.1775,3.15738005,2.01831469,4.81833556,0.233836207,0.00173245401,4.71738748,0.00369085073,0.00541695818
0.178,3.12418422,1.98934771,4.78948853,0.227909795,0.00164502716,4.59677494,0.00346799616,0.00517308173
0.1785,3.09154961,1.96088375,4.76121691,0.222126407,0.00156128841,4.4774224,0.00325734978,0.00493845926
0.179,3.05981848,1.9331611,4.73400759,0.21652584,0.00148192436,4.35988001,0.00306103615,0.00471489507
0.1795,3.02663212,1.90474069,4.70411087,0.210972444,0.00140657768,4.24134013,0.00287879857,0.00450082282
0.18,2.99623159,1.87816049,4.67838029,0.205674215,0.00133448907,4.12708816,0.00270571902,0.00429575507
0.1805,2.96341144,1.85035744,4.64827712,0.200402792,0.00126711512,4.01135259,0.00254881738,0.00410176674
0.181,2.93328026,1.82430507,4.62225294,0.195361249,0.00120232142,3.89977093,0.00239865662,0.00391510947
0.1815,2.90019981,1.79669979,4.59100383,0.190302674,0.00114143592,3.7864699,0.00226158847,0.00373752479
0.182,2.8712418,1.77165239,4.5662823,0.185519363,0.00108234664,3.67857695,0.00212828464,0.00356568221
0.1825,2.83860274,1.74468764,4.53498495,0.180717691,0.00102779575,3.56913043,0.00200954524,0.00340451884
0.183,2.81007798,1.72024155,4.51029123,0.17617396,0.000974671908,3.46475674,0.00189357826,0.0032481111
0.1835,2.77850113,1.69428526,4.47992961,0.171652877,0.000925960831,3.36027956,0.00179065703,0.00310245245
0.184,2.7479871,1.66901185,4.45120987,0.167218923,0.000878166068,3.25744419,0.00168998328,0.00295944218
0.1845,2.71934348,1.64500032,4.42525743,0.16297301,0.000832772368,3.15823362,0.00159522498,0.00282320979
0.185,2.68815184,1.61973863,4.3945339,0.158742414,0.00079061582,3.05929719,0.0015095386,0.00269496969
0.1855,2.65964454,1.59608785,4.36821916,0.154667924,0.000749215445,2.96335164,0.00142529074,0.00256932277
0.186,2.62993263,1.57198674,4.33932068,0.150675227,0.000710899677,2.8692826,0.00134896749,0.00245170718
0.1865,2.60125736,1.54860281,4.31191904,0.14679688,0.000674113966,2.77750293,0.00127631166,0.00233841016
0.187,2.57230129,1.52524893,4.2836108,0.143009312,0.00063952239,2.68789893,0.00120888494,0.00223103635
0.1875,2.54355934,1.50215059,4.25537189,0.139303238,0.000606464785,2.60013374,0.0011450652,0.00212788166
0.188,2.51514096,1.47937672,4.22738055,0.135685429,0.000574907843,2.51440881,0.00108465174,0.00202891872
0.1885,2.4874521,1.45717532,4.20029991,0.132182863,0.000545049889,2.4312518,0.00102806302,0.00193476444
0.189,2.4594753,1.43501493,4.17223649,0.128771775,0.000517191848,2.35055054,0.00097588299,0.0018461335
0.1895,2.43255262,1.41359402,4.14567488,0.125478617,0.000490719926,2.27253818,0.000926582422,0.00176157127
0.19,2.40427969,1.39162774,4.116255,0.122234394,0.000466128906,2.19648128,0.000881261775,0.0016821188
0.1905,2.37658846,1.36999678,4.08783568,0.119019303,0.000441645986,2.12094351,0.000836145788,0.0016030587
0.191,2.35077538,1.34953095,4.06245387,0.115938415,0.000418206743,2.04819161,0.000793103456,0.00152725073
0.1915,2.32336018,1.32849736,4.03345503,0.112945965,0.00039732868,1.97867389,0.00075529302,0.00145855748
0.192,2.2961451,1.30757773,4.00480521,0.109963099,0.000376483427,1.90932257,0.00071754512,0.00138998537
0.1925,2.27050103,1.28758427,3.97882307,0.107070552,0.000356142,1.8417061,0.000680770476,0.00132307764
0.193,2.24404435,1.26743711,3.95067002,0.104280572,0.000337900295,1.77742633,0.00064809591,0.00126217918
0.1935,2.21841137,1.24780758,3.92383926,0.101552472,0.000320138249,1.71449668,0.000616321881,0.0012027938
0.194,2.19254972,1.22824647,3.89611418,0.0989013857,0.000303646323,1.65397175,0.000586909942,0.00114713754
0.1945,2.16722355,1.20906524,3.86913565,0.0963091259,0.000287724036,1.59488743,0.000558544588,0.00109324093
0.195,2.14192795,1.19006526,3.84178731,0.0937889965,0.000272811833,1.53793943,0.000532020393,0.00104236601
0.1955,2.11694573,1.17134581,3.81473471,0.0913276402,0.000258547432,1.48257139,0.000506659896,0.000993480379
0.196,2.09221142,1.15289603,3.78779609,0.0889329479,0.000245067109,1.42905955,0.00048270511,0.000946989366
0.1965,2.06766299,1.1346932,3.76081686,0.0866053767,0.000232367184,1.37747534,0.000460119714,0.000902903219
0.197,2.04319811,1.11664888,3.73369479,0.0843273849,0.000220266004,1.32734731,0.000438583398,0.000860656884
0.1975,2.01920229,1.09894301,3.70721282,0.0821014684,0.000208612567,1.27852087,0.000417831874,0.00081983747
0.198,1.99511088,1.08137681,3.68004442,0.079947595,0.0001978664,1.23194404,0.000398640271,0.000781820063
0.1985,1.97150614,1.06408427,3.65374823,0.0778171619,0.000187214811,1.18578872,0.000379624573,0.000744137999
0.199,1.94797914,1.04706699,3.62696393,0.0757795503,0.000177595391,1.14241112,0.000362365473,0.000709699073
0.1995,1.92474971,1.03024824,3.60063068,0.0737680847,0.000168161308,1.09965244,0.000345427011,0.000675870492
0.2,1.90173502,1.01372028,3.57422523,0.0718308701,0.000159459221,1.05902658,0.00032972332,0.000644381812
0.2005,1.87906298,0.997474186,3.54818232,0.0699425228,0.00015115199,1.01969452,0.000314684682,0.000614189945
0.201,1.85662124,0.981562652,3.52196946,0.0681393825,0.000143642196,0.982837791,0.000300973347,0.000586586191
0.2015,1.8341795,0.965651117,3.49575661,0.0663362421,0.000136132401,0.945981064,0.000287262011,0.000558982438
0.202,1.81172877,0.949734871,3.46952653,0.0645327815,0.000128621968,0.909119826,0.000273549318,0.000531376048
0.2025,1.78970072,0.934228617,3.44357732,0.0628102882,0.000121764883,0.874437311,0.000260936043,0.000505927915
0.203,1.76789619,0.918966861,3.41769862,0.0611402652,0.000115344347,0.84119467,0.000249055456,0.000481918361
0.2035,1.74634758,0.903949481,3.39198713,0.0595165367,0.000109271483,0.809196186,0.000237755353,0.000459078769
0.204,1.72499998,0.889144094,3.36634773,0.0579358913,0.000103530952,0.778376164,0.000227008685,0.000437355162
0.2045,1.70382091,0.87451532,3.34076945,0.0563902364,9.80455374e-05,0.748500928,0.00021668819,0.000416498471
0.205,1.68294728,0.860167194,3.31541992,0.0548951264,9.29151271e-05,0.719957008,0.00020696301,0.000396851709
0.2055,1.66211405,0.845908944,3.28994195,0.0534233322,8.79603419e-05,0.692073217,0.000197529821,0.000377804975
0.206,1.64170957,0.83200782,3.26489537,0.052009464,8.3376246e-05,0.665658057,0.000188723629,0.0003600408
0.2065,1.62116579,0.818093328,3.23939457,0.0506087534,7.89152415e-05,0.63969361,0.000180118065,0.000342695674
0.207,1.60143814,0.804766629,3.21498212,0.0492877102,7.48965195e-05,0.615617522,0.000172272883,0.000326912975
0.2075,1.58131564,0.791242355,3.18977317,0.0479546926,7.08601036e-05,0.591393762,0.000164386654,0.000311052605
0.208,1.56150313,0.778001567,3.16478913,0.0466692976,6.71024978e-05,0.568367129,0.000156977649,0.000296180696
0.2085,1.54238244,0.765233213,3.14080907,0.0454426287,6.36384456e-05,0.546668824,0.000150081323,0.000282363609
0.209,1.52258847,0.752132272,3.11545139,0.0441964166,6.01477966e-05,0.524738484,0.00014312171,0.000268427826
0.2095,1.50367928,0.739644173,3.09134213,0.0430263758,5.70185567e-05,0.504513845,0.000136799724,0.000255808407
0.21,1.48480009,0.727228137,3.06711014,0.0418735796,5.39959758e-05,0.484752967,0.000130659816,0.00024356938
0.2105,1.4657968,0.714823318,3.04238239,0.0407371576,5.1088729e-05,0.465492259,0.000124715205,0.000231742678
0.211,1.4477575,0.703027783,3.01919516,0.0396660959,4.84485049e-05,0.447588953,0.000119253984,0.000220910689
0.2115,1.42875962,0.690768801,2.99399922,0.0385691577,4.57775679e-05,0.429397557,0.00011371647,0.000209937851
0.212,1.41109123,0.679339066,2.97098516,0.0375584648,4.343354e-05,0.412945161,0.000108780745,0.000200201012
0.2125,1.39298134,0.667714798,2.94698116,0.0365407786,4.11022467e-05,0.396488786,0.000103857093,0.000190498163
0.213,1.37511612,0.656306093,2.92315716,0.0355550026,3.89133138e-05,0.380766355,9.91909695e-05,0.000181330258
0.2135,1.35795583,0.645333467,2.90049006,0.0346133281,3.68816611e-05,0.365913821,9.48188007e-05,0.000172764838
0.214,1.3394261,0.633731444,2.87481856,0.0336418778,3.48369866e-05,0.35082004,9.03950692e-05,0.000164117063
0.2145,1.32303975,0.623382058,2.8529138,0.0327839384,3.3140969e-05,0.337807535,8.6645238e-05,0.00015683893
0.215,1.30665339,0.613032672,2.83100904,0.031925999,3.14449514e-05,0.32479503,8.28954068e-05,0.000149560796
0.2155,1.29026704,0.602683286,2.80910428,0.0310680596,2.97489338e-05,0.311782524,7.91455756e-05,0.000142282663
0.216,1.27182543,0.591378242,2.78270272,0.0301613799,2.80076562e-05,0.29828799,7.52741026e-05,0.000134786716
0.2165,1.25584866,0.581490652,2.76072931,0.0293779458,2.66089683e-05,0.28695393,7.20829281e-05,0.000128661967
0.217,1.2402704,0.571827176,2.73949097,0.0286132796,2.5260718e-05,0.275941497,6.89924823e-05,0.000122739739
0.2175,1.22469214,0.5621637,2.71825262,0.0278486133,2.39124676e-05,0.264929065,6.59020365e-05,0.000116817512
0.218,1.20769025,0.551849702,2.69383877,0.027052058,2.25376498e-05,0.253617667,6.27376353e-05,0.000110764714
0.2185,1.19184392,0.542227952,2.6714026,0.026318668,2.1333939e-05,0.243421495,5.99185604e-05,0.000105405854
0.219,1.17691782,0.533106569,2.65073105,0.025624166,2.02212445e-05,0.233848049,5.72879354e-05,0.000100421426
0.2195,1.16041418,0.523273814,2.62648888,0.0248958191,1.90826079e-05,0.223970124,5.45831066e-05,9.53074309e-05
0.22,1.14576531,0.514444168,2.60582289,0.024243658,1.81083414e-05,0.215276431,5.22280435e-05,9.08830984e-05
0.2205,1.13103203,0.505595474,2.58489334,0.0235937822,1.71475651e-05,0.206658774,4.98982715e-05,8.65116549e-05
0.221,1.11471465,0.496071846,2.56020658,0.0229175668,1.61847664e-05,0.197896452,4.75432584e-05,8.21093676e-05
0.2215,1.10089694,0.487853439,2.54050334,0.0223329726,1.53945079e-05,0.190462844,4.55693902e-05,7.84483248e-05
0.222,1.08707923,0.479635033,2.5208001,0.0217483784,1.46042494e-05,0.183029237,4.35955221e-05,7.47872819e-05
0.2225,1.07326152,0.471416626,2.50109687,0.0211637842,1.38139909e-05,0.17559563,4.1621654e-05,7.11262391e-05
0.223,1.05683005,0.46205546,2.47527176,0.0205284189,1.29916015e-05,0.167747149,3.95499704e-05,6.72987522e-05
0.2235,1.04338366,0.454229982,2.45551889,0.0199969859,1.2346327e-05,0.161335394,3.78816983e-05,6.42465449e-05
0.224,1.03028177,0.446579102,2.43647843,0.0194770576,1.17200972e-05,0.155079591,3.62570345e-05,6.12779372e-05
0.2245,1.01717987,0.438928221,2.41743796,0.0189571293,1.10938675e-05,0.148823787,3.46323707e-05,5.83093294e-05
0.225,1.00226504,0.430498639,2.39406703,0.0184039114,1.04487376e-05,0.142310566,3.29481092e-05,5.52408e-05
0.2255,0.988668354,0.422781566,2.3732486,0.0179026007,9.89302359e-06,0.136536363,3.14700445e-05,5.25675052e-05
0.226,0.976189238,0.415615982,2.3548141,0.0174354836,9.38668559e-06,0.131194816,3.01097167e-05,5.01164018e-05
0.2265,0.963185473,0.408228036,2.33510767,0.0169591289,8.87551309e-06,0.125784754,2.87337376e-05,4.76393492e-05
0.227,0.948857087,0.400321019,2.312003,0.0164669257,8.37024693e-06,0.120342779,2.73587782e-05,4.5175931e-05
0.2275,0.936917776,0.393568476,2.29409893,0.0160426655,7.95175838e-06,0.115710664,2.61989214e-05,4.31124661e-05
0.228,0.924978465,0.386815934,2.27619486,0.0156184053,7.53326984e-06,0.111078548,2.50390647e-05,4.10490011e-05
0.2285,0.911113728,0.379261909,2.25352849,0.0151621035,7.09977757e-06,0.106221957,2.38288512e-05,3.89033231e-05
0.229,0.89892046,0.37253818,2.23441021,0.0147568535,6.73164815e-06,0.101985481,2.27825639e-05,3.70614498e-05
0.2295,0.887512242,0.366185505,2.21704452,0.014372394,6.38721575e-06,0.0979827869,2.17970888e-05,3.53310639e-05
0.23,0.87572164,0.359675779,2.19871876,0.0139818294,6.04014592e-06,0.0939390743,2.08025303e-05,3.35860127e-05
0.2305,0.862112252,0.352447919,2.17568811,0.0135668208,5.68956917e-06,0.0897787888,1.97864028e-05,3.18123446e-05
0.231,0.85122639,0.346481943,2.15886982,0.0132192598,5.40735713e-06,0.0863327577,1.89522118e-05,3.03672636e-05
0.2315,0.840340527,0.340515967,2.14205153,0.0128716987,5.12514509e-06,0.0828867266,1.81180209e-05,2.89221825e-05
0.232,0.828109871,0.334007586,2.12178761,0.0125038323,4.83508121e-06,0.0793118985,1.72558077e-05,2.74325529e-05
0.2325,0.816290802,0.327749083,2.10219071,0.012155403,4.57192049e-06,0.0759970172,1.64621656e-05,2.60696389e-05
0.233,0.805882573,0.322130222,2.08589287,0.0118395848,4.33828197e-06,0.0730076511,1.57498459e-05,2.48514959e-05
0.2335,0.794700475,0.316203445,2.06758165,0.0115125558,4.10065029e-06,0.0699501684,1.50228971e-05,2.36103614e-05
0.234,0.782821783,0.310046826,2.04723008,0.0111825335,3.87131564e-06,0.0669441886,1.43128966e-05,2.24045471e-05
0.2345,0.772844863,0.30473721,2.03141457,0.0108939664,3.6757044e-06,0.0643301161,1.36990216e-05,2.13674751e-05
0.235,0.762556446,0.29930533,2.01477606,0.0106010689,3.47867216e-06,0.0616908436,1.30798036e-05,2.03221018e-05
0.2355,0.750034092,0.293018245,1.9921156,0.0102800727,3.27575651e-06,0.058914718,1.24336873e-05,1.92380441e-05
0.236,0.740567652,0.28806792,1.97686243,0.010021674,3.11830142e-06,0.0566977727,1.19220864e-05,1.83865382e-05
0.2365,0.731101212,0.283117595,1.96160927,0.00976327521,2.96084633e-06,0.0544808273,1.14104855e-05,1.75350322e-05
0.237,0.721634771,0.278167269,1.94635611,0.00950487646,2.80339124e-06,0.052263882,1.08988846e-05,1.66835263e-05
0.2375,0.710692058,0.272650585,1.92709991,0.00922731043,2.64045132e-06,0.049943193,1.03657516e-05,1.57992017e-05
0.238,0.699490505,0.267113435,1.90673666,0.00895715914,2.49126292e-06,0.0477596786,9.86879609e-06,1.49813435e-05
0.2385,0.690601114,0.262561708,1.89216156,0.00873077235,2.36984901e-06,0.0459394927,9.45738206e-06,1.4308781e-05
0.239,0.681711724,0.258009981,1.87758646,0.00850438557,2.2484351e-06,0.0441193068,9.04596804e-06,1.36362185e-05
0.2395,0.672822333,0.253458254,1.86301135,0.00827799878,2.1270212e-06,0.042299121,8.63455402e-06,1.2963656e-05
0.24,0.661833979,0.248119632,1.84259259,0.00802615756,1.99926675e-06,0.0403509646,8.19714329e-06,1.22522363e-05
0.2405,0.652470446,0.243492717,1.82616653,0.00780745528,1.89288207e-06,0.0386855627,7.82621246e-06,1.16534259e-05
0.241,0.644047373,0.23925637,1.81216877,0.00760520509,1.79560969e-06,0.0371470971,7.48452968e-06,1.1103409e-05
0.2415,0.63449261,0.234601585,1.79496947,0.00738977439,1.69531352e-06,0.0355452326,7.13012949e-06,1.05346025e-05
0.242,0.625035885,0.230036847,1.77774282,0.00718213202,1.60263998e-06,0.0340358489,6.79837703e-06,1.00052157e-05
0.2425,0.616977195,0.226042755,1.76418085,0.00699754812,1.52136867e-06,0.0326946571,6.50466405e-06,9.53829883e-06
0.243,0.608235054,0.221799435,1.74865399,0.00680531733,1.43848099e-06,0.0313182742,6.20397989e-06,9.06120026e-06
0.2435,0.598013428,0.217050151,1.72865806,0.00660038377,1.35589528e-06,0.0299134723,5.89979636e-06,8.58205293e-06
0.244,0.590401677,0.213347922,1.71559913,0.00643603395,1.29122716e-06,0.028788261,5.65769329e-06,8.20323969e-06
0.2445,0.582789927,0.209645693,1.7025402,0.00627168413,1.22655903e-06,0.0276630497,5.41559021e-06,7.82442646e-06
0.245,0.575178176,0.205943464,1.68948127,0.0061073343,1.1618909e-06,0.0265378383,5.17348714e-06,7.44561322e-06
0.2455,0.567123884,0.202083544,1.67511521,0.00593835063,1.09636726e-06,0.0253928124,4.92753898e-06,7.06128987e-06
0.246,0.557056583,0.197528971,1.65464713,0.00575072301,1.02905948e-06,0.0241857371,4.67077735e-06,6.66321543e-06
0.2465,0.549878615,0.194104471,1.64209916,0.00560481809,9.77976827e-07,0.02324619,4.47228917e-06,6.35774644e-06
0.247,0.542700647,0.190679971,1.62955118,0.00545891318,9.26894179e-07,0.0223066429,4.27380099e-06,6.05227746e-06
0.2475,0.533728138,0.186627976,1.61158461,0.00529520432,8.72876678e-07,0.0212954944,4.0616564e-06,5.72755087e-06
0.248,0.526282835,0.183182098,1.59771176,0.00515426491,8.2769671e-07,0.0204330605,3.88178515e-06,5.45387409e-06
0.2485,0.519434603,0.179965083,1.58550081,0.00502139949,7.85312039e-07,0.0196194934,3.71236207e-06,5.19653131e-06
0.249,0.511549608,0.176390576,1.57010771,0.00487864648,7.41424716e-07,0.0187678893,3.53577302e-06,4.92919848e-06
0.2495,0.503191249,0.172694716,1.5529151,0.00473549795,6.99949153e-07,0.0179443032,3.36639457e-06,4.67461818e-06
0.25,0.496718011,0.169709238,1.54102364,0.00461640795,6.65935612e-07,0.0172584307,3.22594565e-06,4.46455224e-06
0.2505,0.490244773,0.16672376,1.52913217,0.00449731796,6.31922071e-07,0.0165725581,3.08549674e-06,4.25448629e-06
