reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
42.8	-0.065	0.650	16	77.04072139	0.03383677	0.0056543296164633	1	2	0.00000000	0.00000000	0.00000000	0.00000000	66.13205995	7.28650073	0.55881407	0.81802470
23.8	-0.725	0.650	16	108.77738958	-0.70141481	0.0161076334102474	1	2	0.00000000	0.00000000	0.00000000	0.00000000	13.04812693	3.77947351	0.49329467	0.12949266
42.8	-0.945	0.650	16	126.34825892	-0.60418367	0.0261063470097280	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.90206516	7.99907058	0.15868230	0.31613066
23.8	-0.285	0.650	16	113.22018106	-0.19566614	0.0186200175964502	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.21549186	6.61679059	0.12654760	0.23101479
77.0	-0.285	0.650	16	166.03190702	0.74278728	0.0589713131446408	1	2	0.00000000	0.00000000	0.00000000	0.00000000	26.53714747	11.38715915	0.17085140	0.49817987
42.8	-0.835	0.875	16	110.91862409	-0.70962135	0.0173091900956218	1	2	0.00000000	0.00000000	0.00000000	0.00000000	1.50116754	2.87857550	0.16856073	0.04275730
123.3	-0.505	0.875	16	255.40700928	-0.55048571	0.2201640561134178	1	0	0.16314442	0.00618335	0.00000000	0.00000000	0.29229705	0.89095414	1.42912901	0.00042644
42.8	-0.505	0.650	16	95.73331382	-0.86678857	0.0108070910688703	1	2	0.00000000	0.00000000	0.00000000	0.00000000	10.04238827	9.56953382	0.09968937	0.56035995
123.3	-0.945	0.650	16	260.43718045	-0.86985108	0.2351168814632880	1	2	0.00000000	0.00000000	0.00000000	0.00000000	26.95819756	6.23673315	0.41491085	0.13285415
32.0	-0.945	0.875	16	107.26250387	-0.43579070	0.0156621122900027	1	2	0.00000000	0.00000000	0.00000000	0.00000000	21.99411663	4.62011274	0.51802067	0.21079172
77.0	-0.725	0.650	16	147.31282628	-0.64790162	0.0414479582400239	1	2	0.00000000	0.00000000	0.00000000	0.00000000	90.38548653	10.02216265	0.47584416	0.68665001
42.8	-0.835	0.875	16	90.65309581	-0.84747792	0.0093174799597858	1	2	0.00000000	0.00000000	0.00000000	0.00000000	5.46417742	4.26214225	0.24019982	0.13363232
23.8	-0.285	0.650	16	51.75542570	0.00975731	0.0015951626089093	1	2	0.00000000	0.00000000	0.00000000	0.00000000	11.00125604	7.79268893	0.15528476	0.72895309
17.8	-0.395	0.650	16	50.54187090	-0.22091996	0.0015212332841356	1	1	0.00000000	0.00000000	0.18970970	-0.02096119	0.25368801	1.54058766	0.14533579	0.01839154
